subj size,subj type,subj param,query start,query size,direct set,query type,container mode,init time,warmup time,total query time,run count,average time,success
1000000,rectangle,0.5,0,5,false,sel,unordered,1644833,1538353,24357110,20,1217855,OK
1000000,rectangle,0.5,0,5,false,shuffle,any,2224849,949599,14952735,20,747636,OK
1000000,rectangle,0.5,0,5,false,shuffle,unordered,1790337,9204114,174037362,20,8701868,OK
1000000,rectangle,0.5,0,5,true,all,any,2134189,913821,14041808,20,702090,OK
1000000,rectangle,0.5,0,5,true,all,exact,1790230,1482330,24101867,20,1205093,OK
1000000,rectangle,0.5,0,5,true,all,ordered,1622919,904541,13878349,20,693917,OK
1000000,rectangle,0.5,0,5,true,all,unordered,1700530,1526788,25506761,20,1275338,OK
1000000,rectangle,0.5,0,5,true,sel,any,2022651,1125287,17204158,20,860207,OK
1000000,rectangle,0.5,0,5,true,sel,ordered,1605287,901546,13649618,20,682480,OK
1000000,rectangle,0.5,0,5,true,sel,unordered,1771833,1567751,25012995,20,1250649,OK
1000000,rectangle,0.5,0,5,true,shuffle,any,2099443,902925,14885807,20,744290,OK
1000000,rectangle,0.5,0,5,true,shuffle,unordered,1725066,900483,13824039,20,691201,OK
1000000,rectangle,0.5,1,10,false,all,any,1854395,949923,14861908,20,743095,OK
1000000,rectangle,0.5,1,10,false,all,exact,1758673,4079788,72375775,20,3618788,OK
1000000,rectangle,0.5,1,10,false,all,ordered,1571647,1900827,30693433,20,1534671,OK
1000000,rectangle,0.5,1,10,false,all,unordered,1597291,4718252,77658792,20,3882939,OK
1000000,rectangle,0.5,1,10,false,sel,any,1782609,875020,14653965,20,732698,OK
1000000,rectangle,0.5,1,10,false,sel,ordered,1611870,2196578,33705138,20,1685256,OK
1000000,rectangle,0.5,1,10,false,sel,unordered,1584873,1445256,26511402,20,1325570,OK
1000000,rectangle,0.5,1,10,false,shuffle,any,1699111,852849,16015697,20,800784,OK
1000000,rectangle,0.5,1,10,false,shuffle,unordered,1810694,2425440,34912395,20,1745619,OK
1000000,rectangle,0.5,1,10,true,all,any,1840771,1156507,18450627,20,922531,OK
1000000,rectangle,0.5,1,10,true,all,exact,1821578,992863,15488231,20,774411,OK
1000000,rectangle,0.5,1,10,true,all,ordered,1734204,1028617,15264074,20,763203,OK
1000000,rectangle,0.5,1,10,true,all,unordered,1779754,988732,15239242,20,761962,OK
1000000,rectangle,0.5,1,10,true,sel,any,1898760,935056,15059532,20,752976,OK
1000000,rectangle,0.5,1,10,true,sel,ordered,1584923,992515,15130207,20,756510,OK
1000000,rectangle,0.5,1,10,true,sel,unordered,1627290,991698,15966393,20,798319,OK
1000000,rectangle,0.5,1,10,true,shuffle,any,2097456,859800,15356190,20,767809,OK
1000000,rectangle,0.5,1,10,true,shuffle,unordered,1594034,1038684,16513193,20,825659,OK
1000000,rectangle,0.5,1,1,false,all,any,2229655,887481,14223073,20,711153,OK
1000000,rectangle,0.5,1,1,false,all,exact,1633909,771747,12875538,20,643776,OK
1000000,rectangle,0.5,1,1,false,all,ordered,1599580,775367,12511547,20,625577,OK
1000000,rectangle,0.5,1,1,false,all,unordered,1704208,809375,13766461,20,688323,OK
1000000,rectangle,0.5,1,1,false,sel,any,2075445,857029,14813918,20,740695,OK
1000000,rectangle,0.5,1,1,false,sel,ordered,1580129,765475,12388005,20,619400,OK
1000000,rectangle,0.5,1,1,false,sel,unordered,1647107,789105,13292050,20,664602,OK
1000000,rectangle,0.5,1,1,false,shuffle,any,2045257,924335,13876238,20,693811,OK
1000000,rectangle,0.5,1,1,false,shuffle,unordered,1770781,805966,13390940,20,669547,OK
1000000,rectangle,0.5,1,1,true,all,any,1892030,931164,14189778,20,709488,OK
1000000,rectangle,0.5,1,1,true,all,exact,1682884,779690,13255150,20,662757,OK
1000000,rectangle,0.5,1,1,true,all,ordered,1775061,820661,13022554,20,651127,OK
1000000,rectangle,0.5,1,1,true,all,unordered,1831284,730101,12871570,20,643578,OK
1000000,rectangle,0.5,1,1,true,sel,any,2042952,898000,14234029,20,711701,OK
1000000,rectangle,0.5,1,1,true,sel,ordered,1578772,782429,12907195,20,645359,OK
1000000,rectangle,0.5,1,1,true,sel,unordered,1670833,814121,12925221,20,646261,OK
1000000,rectangle,0.5,1,1,true,shuffle,any,1962702,799166,14540993,20,727049,OK
1000000,rectangle,0.5,1,1,true,shuffle,unordered,1730086,792903,13267709,20,663385,OK
1000000,rectangle,0.5,1,20,false,all,any,1973444,888006,14648498,20,732424,OK
1000000,rectangle,0.5,1,20,false,all,exact,1678507,2582690,42705155,20,2135257,OK
1000000,rectangle,0.5,1,20,false,all,ordered,1601361,3428261,59120250,20,2956012,OK
1000000,rectangle,0.5,1,20,false,all,unordered,1756464,2181498,34273034,20,1713651,OK
1000000,rectangle,0.5,1,20,false,sel,any,2044618,802602,14376430,20,718821,OK
1000000,rectangle,0.5,1,20,false,sel,ordered,1708708,2929676,49358153,20,2467907,OK
1000000,rectangle,0.5,1,20,false,sel,unordered,1781786,2419466,37121661,20,1856083,OK
1000000,rectangle,0.5,1,20,false,shuffle,any,1979236,889920,14524221,20,726211,OK
1000000,rectangle,0.5,1,20,false,shuffle,unordered,1847671,1438641,25838583,20,1291929,OK
1000000,rectangle,0.5,1,20,true,all,any,1791122,1088548,17776352,20,888817,OK
1000000,rectangle,0.5,1,20,true,all,exact,1813146,970652,15352632,20,767631,OK
1000000,rectangle,0.5,1,20,true,all,ordered,1641451,951923,15102517,20,755125,OK
1000000,rectangle,0.5,1,20,true,all,unordered,1808791,1081569,15866079,20,793303,OK
1000000,rectangle,0.5,1,20,true,sel,any,1917116,1062745,18052142,20,902607,OK
1000000,rectangle,0.5,1,20,true,sel,ordered,1651512,973181,15436275,20,771813,OK
1000000,rectangle,0.5,1,20,true,sel,unordered,1660055,988298,15053016,20,752650,OK
1000000,rectangle,0.5,1,20,true,shuffle,any,1951240,970989,17946223,20,897311,OK
1000000,rectangle,0.5,1,20,true,shuffle,unordered,1634883,987401,15169745,20,758487,OK
1000000,rectangle,0.5,1,30,false,all,any,2126494,928734,14402822,20,720141,OK
1000000,rectangle,0.5,1,30,false,all,exact,1685524,1524991,25552288,20,1277614,OK
1000000,rectangle,0.5,1,30,false,all,ordered,1690881,1391147,22199806,20,1109990,OK
1000000,rectangle,0.5,1,30,false,all,unordered,1599527,2030198,34138190,20,1706909,OK
1000000,rectangle,0.5,1,30,false,sel,any,2090659,943046,15482783,20,774139,OK
1000000,rectangle,0.5,1,30,false,sel,ordered,1602098,3903372,69716318,20,3485815,OK
1000000,rectangle,0.5,1,30,false,sel,unordered,1744302,3669286,63168954,20,3158447,OK
1000000,rectangle,0.5,1,30,false,shuffle,any,1853268,912694,15591914,20,779595,OK
1000000,rectangle,0.5,1,30,false,shuffle,unordered,1765338,1927686,31228002,20,1561400,OK
1000000,rectangle,0.5,1,30,true,all,any,1821218,1213536,18211650,20,910582,OK
1000000,rectangle,0.5,1,30,true,all,exact,1652930,970162,15644775,20,782238,OK
1000000,rectangle,0.5,1,30,true,all,ordered,1633170,964399,14875436,20,743771,OK
1000000,rectangle,0.5,1,30,true,all,unordered,1585061,975117,15229465,20,761473,OK
1000000,rectangle,0.5,1,30,true,sel,any,1972255,939066,14721625,20,736081,OK
1000000,rectangle,0.5,1,30,true,sel,ordered,1649484,988447,15103869,20,755193,OK
1000000,rectangle,0.5,1,30,true,sel,unordered,1767139,999678,15625197,20,781259,OK
1000000,rectangle,0.5,1,30,true,shuffle,any,1848862,893845,15677983,20,783899,OK
1000000,rectangle,0.5,1,30,true,shuffle,unordered,1615114,993439,15432884,20,771644,OK
1000000,rectangle,0.5,1,5,false,all,any,1995070,858873,14586622,20,729331,OK
1000000,rectangle,0.5,1,5,false,all,exact,1926770,5542274,83816214,20,4190810,OK
1000000,rectangle,0.5,1,5,false,all,ordered,1774037,1698101,26475802,20,1323790,OK
1000000,rectangle,0.5,1,5,false,all,unordered,1618536,1285818,19655574,20,982778,OK
1000000,rectangle,0.5,1,5,false,sel,any,1949847,990176,15341873,20,767093,OK
1000000,rectangle,0.5,1,5,false,sel,ordered,1661443,1812152,29646046,20,1482302,OK
1000000,rectangle,0.5,1,5,false,sel,unordered,1569358,1782190,28498338,20,1424916,OK
1000000,rectangle,0.5,1,5,false,shuffle,any,1941674,1001183,15852182,20,792609,OK
1000000,rectangle,0.5,1,5,false,shuffle,unordered,1602683,1625641,25590758,20,1279537,OK
1000000,rectangle,0.5,1,5,true,all,any,1879565,789566,14370154,20,718507,OK
1000000,rectangle,0.5,1,5,true,all,exact,1969812,1094128,16529102,20,826455,OK
1000000,rectangle,0.5,1,5,true,all,ordered,1714317,971173,15059234,20,752961,OK
1000000,rectangle,0.5,1,5,true,all,unordered,1723091,974151,15177722,20,758886,OK
1000000,rectangle,0.5,1,5,true,sel,any,2098181,816797,14430577,20,721528,OK
1000000,rectangle,0.5,1,5,true,sel,ordered,1604680,989040,14683137,20,734156,OK
1000000,rectangle,0.5,1,5,true,sel,unordered,1600053,1015901,15568479,20,778423,OK
1000000,rectangle,0.5,1,5,true,shuffle,any,1908024,1153932,17918456,20,895922,OK
1000000,rectangle,0.5,1,5,true,shuffle,unordered,1651054,987385,15430082,20,771504,OK
1000000,rectangle,0.5,2,10,false,all,any,1970537,1176125,18478697,20,923934,OK
1000000,rectangle,0.5,2,10,false,all,exact,1877660,1867104,30610880,20,1530544,OK
1000000,rectangle,0.5,2,10,false,all,ordered,1622916,2709907,46824509,20,2341225,OK
1000000,rectangle,0.5,2,10,false,all,unordered,1629685,923982,14361747,20,718087,OK
1000000,rectangle,0.5,2,10,false,sel,any,1779090,1235626,17742329,20,887116,OK
1000000,rectangle,0.5,2,10,false,sel,ordered,1742851,970059,15221749,20,761087,OK
1000000,rectangle,0.5,2,10,false,sel,unordered,1592478,903376,14314458,20,715722,OK
1000000,rectangle,0.5,2,10,false,shuffle,any,1782377,795074,13285001,20,664250,OK
1000000,rectangle,0.5,2,10,false,shuffle,unordered,1573055,1327348,22604662,20,1130233,OK
1000000,rectangle,0.5,2,10,true,all,any,1847052,1020999,15113477,20,755673,OK
1000000,rectangle,0.5,2,10,true,all,exact,1892476,1849844,29718886,20,1485944,OK
1000000,rectangle,0.5,2,10,true,all,ordered,1644754,918364,14319478,20,715973,OK
1000000,rectangle,0.5,2,10,true,all,unordered,1565455,1323183,21802427,20,1090121,OK
1000000,rectangle,0.5,2,10,true,sel,any,1694548,939871,15312669,20,765633,OK
1000000,rectangle,0.5,2,10,true,sel,ordered,1640356,927717,14522471,20,726123,OK
1000000,rectangle,0.5,2,10,true,sel,unordered,1629941,932908,14645451,20,732272,OK
1000000,rectangle,0.5,2,10,true,shuffle,any,1658252,966524,15300124,20,765006,OK
1000000,rectangle,0.5,2,10,true,shuffle,unordered,1595027,927238,14339124,20,716956,OK
1000000,rectangle,0.5,2,1,false,all,any,1729976,912532,14588422,20,729421,OK
1000000,rectangle,0.5,2,1,false,all,exact,1817029,883511,14205413,20,710270,OK
1000000,rectangle,0.5,2,1,false,all,ordered,1584567,905370,14163723,20,708186,OK
1000000,rectangle,0.5,2,1,false,all,unordered,1613851,893148,13906560,20,695328,OK
1000000,rectangle,0.5,2,1,false,sel,any,1674533,1046537,15402157,20,770107,OK
1000000,rectangle,0.5,2,1,false,sel,ordered,1753491,762434,12198178,20,609908,OK
1000000,rectangle,0.5,2,1,false,sel,unordered,1576240,913395,14646721,20,732336,OK
1000000,rectangle,0.5,2,1,false,shuffle,any,1697854,899421,14898128,20,744906,OK
1000000,rectangle,0.5,2,1,false,shuffle,unordered,1619997,907473,14468886,20,723444,OK
1000000,rectangle,0.5,2,1,true,all,any,1605353,757698,13158875,20,657943,OK
1000000,rectangle,0.5,2,1,true,all,exact,1625802,888596,14465142,20,723257,OK
1000000,rectangle,0.5,2,1,true,all,ordered,1748257,893308,14578655,20,728932,OK
1000000,rectangle,0.5,2,1,true,all,unordered,1717350,931082,14705704,20,735285,OK
1000000,rectangle,0.5,2,1,true,sel,any,1785653,912656,15118339,20,755916,OK
1000000,rectangle,0.5,2,1,true,sel,ordered,1676222,917005,14927410,20,746370,OK
1000000,rectangle,0.5,2,1,true,sel,unordered,1574970,914187,14608480,20,730424,OK
1000000,rectangle,0.5,2,1,true,shuffle,any,1834792,1099448,15610620,20,780531,OK
1000000,rectangle,0.5,2,1,true,shuffle,unordered,1628484,808653,12257386,20,612869,OK
1000000,rectangle,0.5,2,20,false,all,any,1721819,1619535,26480670,20,1324033,OK
1000000,rectangle,0.5,2,20,false,all,exact,1796120,938856,14746802,20,737340,OK
1000000,rectangle,0.5,2,20,false,all,ordered,1794568,3108231,57217254,20,2860862,OK
1000000,rectangle,0.5,2,20,false,all,unordered,1774930,905269,14179065,20,708953,OK
1000000,rectangle,0.5,2,20,false,sel,any,2013723,1369989,21839921,20,1091996,OK
1000000,rectangle,0.5,2,20,false,sel,ordered,1641659,973291,14455312,20,722765,OK
1000000,rectangle,0.5,2,20,false,sel,unordered,1683185,1355006,21319825,20,1065991,OK
1000000,rectangle,0.5,2,20,false,shuffle,any,1947001,812368,14050338,20,702516,OK
1000000,rectangle,0.5,2,20,false,shuffle,unordered,1595142,1851528,32334494,20,1616724,OK
1000000,rectangle,0.5,2,20,true,all,any,1876667,1043220,17246567,20,862328,OK
1000000,rectangle,0.5,2,20,true,all,exact,1634856,928789,14921066,20,746053,OK
1000000,rectangle,0.5,2,20,true,all,ordered,1714979,966079,15072586,20,753629,OK
1000000,rectangle,0.5,2,20,true,all,unordered,1773728,924331,14552579,20,727628,OK
1000000,rectangle,0.5,2,20,true,sel,any,2016392,1493264,25837592,20,1291879,OK
1000000,rectangle,0.5,2,20,true,sel,ordered,1839614,1404472,21577111,20,1078855,OK
1000000,rectangle,0.5,2,20,true,sel,unordered,1573714,896178,13977033,20,698851,OK
1000000,rectangle,0.5,2,20,true,shuffle,any,1914320,1084581,17863921,20,893196,OK
1000000,rectangle,0.5,2,20,true,shuffle,unordered,1592861,898897,14002155,20,700107,OK
1000000,rectangle,0.5,2,30,false,all,any,1872384,2056457,32224038,20,1611201,OK
1000000,rectangle,0.5,2,30,false,all,exact,1866143,958913,18045472,20,902273,OK
1000000,rectangle,0.5,2,30,false,all,ordered,1713446,1384134,21920455,20,1096022,OK
1000000,rectangle,0.5,2,30,false,all,unordered,1615771,1059494,16083309,20,804165,OK
1000000,rectangle,0.5,2,30,false,sel,any,2384768,1322988,21454253,20,1072712,OK
1000000,rectangle,0.5,2,30,false,sel,ordered,1643427,1348595,21531080,20,1076554,OK
1000000,rectangle,0.5,2,30,false,sel,unordered,1762605,1104644,16889425,20,844471,OK
1000000,rectangle,0.5,2,30,false,shuffle,any,2083938,1029103,15659780,20,782989,OK
1000000,rectangle,0.5,2,30,false,shuffle,unordered,1917607,1017567,15927153,20,796357,OK
1000000,rectangle,0.5,2,30,true,all,any,1859265,856382,14031157,20,701557,OK
1000000,rectangle,0.5,2,30,true,all,exact,2121451,1896776,31012700,20,1550635,OK
1000000,rectangle,0.5,2,30,true,all,ordered,1590783,899882,13910300,20,695515,OK
1000000,rectangle,0.5,2,30,true,all,unordered,1983923,998164,15702766,20,785138,OK
1000000,rectangle,0.5,2,30,true,sel,any,1844196,945561,15745142,20,787257,OK
1000000,rectangle,0.5,2,30,true,sel,ordered,1747481,940885,14683321,20,734166,OK
1000000,rectangle,0.5,2,30,true,sel,unordered,1850280,1360995,22813377,20,1140668,OK
1000000,rectangle,0.5,2,30,true,shuffle,any,1843720,988378,16320238,20,816011,OK
1000000,rectangle,0.5,2,30,true,shuffle,unordered,1817609,1406964,22286474,20,1114323,OK
1000000,rectangle,0.5,2,5,false,all,any,1891599,1118339,17145981,20,857299,OK
1000000,rectangle,0.5,2,5,false,all,exact,1745729,931850,14536627,20,726831,OK
1000000,rectangle,0.5,2,5,false,all,ordered,1609449,982025,15076309,20,753815,OK
1000000,rectangle,0.5,2,5,false,all,unordered,2015078,958347,15583401,20,779170,OK
1000000,rectangle,0.5,2,5,false,sel,any,1830558,1155895,18526021,20,926301,OK
1000000,rectangle,0.5,2,5,false,sel,ordered,1619801,962695,14938851,20,746942,OK
1000000,rectangle,0.5,2,5,false,sel,unordered,1789948,984991,15692160,20,784608,OK
1000000,rectangle,0.5,2,5,false,shuffle,any,1806776,1090398,16636344,20,831817,OK
1000000,rectangle,0.5,2,5,false,shuffle,unordered,1662290,925977,14687952,20,734397,OK
1000000,rectangle,0.5,2,5,true,all,any,1899272,1122329,17295236,20,864761,OK
1000000,rectangle,0.5,2,5,true,all,exact,1743731,1486496,24849772,20,1242488,OK
1000000,rectangle,0.5,2,5,true,all,ordered,1718912,1324771,21321993,20,1066099,OK
1000000,rectangle,0.5,2,5,true,all,unordered,1763559,931373,14694886,20,734744,OK
1000000,rectangle,0.5,2,5,true,sel,any,1915695,1035267,17554046,20,877702,OK
1000000,rectangle,0.5,2,5,true,sel,ordered,1691005,901227,14877135,20,743856,OK
1000000,rectangle,0.5,2,5,true,sel,unordered,1785985,1365756,22848135,20,1142406,OK
1000000,rectangle,0.5,2,5,true,shuffle,any,2002279,2812520,53623614,20,2681180,OK
1000000,rectangle,0.5,2,5,true,shuffle,unordered,1905365,952259,14832037,20,741601,OK
1000000,rectangle,0.5,3,10,false,all,any,2020940,902153,14884993,20,744249,OK
1000000,rectangle,0.5,3,10,false,all,exact,1654098,913287,14258988,20,712949,OK
1000000,rectangle,0.5,3,10,false,all,ordered,1987887,1389447,22315209,20,1115760,OK
1000000,rectangle,0.5,3,10,false,all,unordered,1690861,24100253,474466652,20,23723332,OK
1000000,rectangle,0.5,3,10,false,sel,any,1846968,936659,14970402,20,748520,OK
1000000,rectangle,0.5,3,10,false,sel,ordered,1685792,932339,14917620,20,745881,OK
1000000,rectangle,0.5,3,10,false,sel,unordered,1673493,1924081,38795062,20,1939753,OK
1000000,rectangle,0.5,3,10,false,shuffle,any,1830176,843472,14681110,20,734055,OK
1000000,rectangle,0.5,3,10,false,shuffle,unordered,1786527,7664878,140105135,20,7005256,OK
1000000,rectangle,0.5,3,10,true,all,any,1881147,752536,13852001,20,692600,OK
1000000,rectangle,0.5,3,10,true,all,exact,1634590,1003011,15773742,20,788687,OK
1000000,rectangle,0.5,3,10,true,all,ordered,1694484,1005937,15513998,20,775699,OK
1000000,rectangle,0.5,3,10,true,all,unordered,1750101,999957,16459618,20,822980,OK
1000000,rectangle,0.5,3,10,true,sel,any,1929406,831535,13550291,20,677514,OK
1000000,rectangle,0.5,3,10,true,sel,ordered,1663566,1013313,15705312,20,785265,OK
1000000,rectangle,0.5,3,10,true,sel,unordered,1817806,1064289,16897053,20,844852,OK
1000000,rectangle,0.5,3,10,true,shuffle,any,2181396,866725,14375952,20,718797,OK
1000000,rectangle,0.5,3,10,true,shuffle,unordered,1869468,1581037,29973229,20,1498661,OK
1000000,rectangle,0.5,3,1,false,all,any,2033727,855934,14624989,20,731249,OK
1000000,rectangle,0.5,3,1,false,all,exact,1733961,781544,13128443,20,656422,OK
1000000,rectangle,0.5,3,1,false,all,ordered,1703116,767905,12305687,20,615284,OK
1000000,rectangle,0.5,3,1,false,all,unordered,1912469,807494,12841901,20,642095,OK
1000000,rectangle,0.5,3,1,false,sel,any,1702938,914049,16506515,20,825325,OK
1000000,rectangle,0.5,3,1,false,sel,ordered,1743151,927584,14847267,20,742363,OK
1000000,rectangle,0.5,3,1,false,sel,unordered,2007923,821049,13246771,20,662338,OK
1000000,rectangle,0.5,3,1,false,shuffle,any,1973106,844726,14245829,20,712291,OK
1000000,rectangle,0.5,3,1,false,shuffle,unordered,1917488,794773,13388097,20,669404,OK
1000000,rectangle,0.5,3,1,true,all,any,1879053,762872,15012090,20,750604,OK
1000000,rectangle,0.5,3,1,true,all,exact,1630290,793876,13646249,20,682312,OK
1000000,rectangle,0.5,3,1,true,all,ordered,1623499,822428,12872077,20,643603,OK
1000000,rectangle,0.5,3,1,true,all,unordered,1686674,809579,13419065,20,670953,OK
1000000,rectangle,0.5,3,1,true,sel,any,2139750,875335,14747512,20,737375,OK
1000000,rectangle,0.5,3,1,true,sel,ordered,1704550,908487,14426080,20,721304,OK
1000000,rectangle,0.5,3,1,true,sel,unordered,1816286,801462,13194073,20,659703,OK
1000000,rectangle,0.5,3,1,true,shuffle,any,1943958,1092260,16801974,20,840098,OK
1000000,rectangle,0.5,3,1,true,shuffle,unordered,1695740,799747,13176349,20,658817,OK
1000000,rectangle,0.5,3,20,false,all,any,1988972,1050737,16683239,20,834161,OK
1000000,rectangle,0.5,3,20,false,all,exact,1705127,2114877,35374050,20,1768702,OK
1000000,rectangle,0.5,3,20,false,all,ordered,1653679,2798994,47332292,20,2366614,OK
1000000,rectangle,0.5,3,20,false,all,unordered,1618452,985617,15612385,20,780619,OK
1000000,rectangle,0.5,3,20,false,sel,any,1925480,2381616,50079233,20,2503961,OK
1000000,rectangle,0.5,3,20,false,sel,ordered,1722726,978913,15068498,20,753424,OK
1000000,rectangle,0.5,3,20,false,sel,unordered,1730571,7180678,134032131,20,6701606,OK
1000000,rectangle,0.5,3,20,false,shuffle,any,2026126,900968,14882098,20,744104,OK
1000000,rectangle,0.5,3,20,false,shuffle,unordered,1675637,946300,15446866,20,772343,OK
1000000,rectangle,0.5,3,20,true,all,any,1915649,1117401,17800010,20,890000,OK
1000000,rectangle,0.5,3,20,true,all,exact,1657274,1016180,16327623,20,816381,OK
1000000,rectangle,0.5,3,20,true,all,ordered,1635646,928170,14695550,20,734777,OK
1000000,rectangle,0.5,3,20,true,all,unordered,2089728,1046808,16404120,20,820206,OK
1000000,rectangle,0.5,3,20,true,sel,any,1760843,797414,15211938,20,760596,OK
1000000,rectangle,0.5,3,20,true,sel,ordered,1678396,1005358,15138534,20,756926,OK
1000000,rectangle,0.5,3,20,true,sel,unordered,1746692,1057780,15383323,20,769166,OK
1000000,rectangle,0.5,3,20,true,shuffle,any,1993073,1045382,17692118,20,884605,OK
1000000,rectangle,0.5,3,20,true,shuffle,unordered,2007162,1113492,16868447,20,843422,OK
1000000,rectangle,0.5,3,30,false,all,any,1839321,922154,15515565,20,775778,OK
1000000,rectangle,0.5,3,30,false,all,exact,1752024,924212,14857487,20,742874,OK
1000000,rectangle,0.5,3,30,false,all,ordered,1664594,959322,14674538,20,733726,OK
1000000,rectangle,0.5,3,30,false,all,unordered,1755687,2042474,41174550,20,2058727,OK
1000000,rectangle,0.5,3,30,false,sel,any,1939134,2924619,52265238,20,2613261,OK
1000000,rectangle,0.5,3,30,false,sel,ordered,1676279,1781483,27450530,20,1372526,OK
1000000,rectangle,0.5,3,30,false,sel,unordered,1815053,2043016,33578068,20,1678903,OK
1000000,rectangle,0.5,3,30,false,shuffle,any,1892031,862513,15132449,20,756622,OK
1000000,rectangle,0.5,3,30,false,shuffle,unordered,1731799,1082221,16619937,20,830996,OK
1000000,rectangle,0.5,3,30,true,all,any,2019732,1172769,17732246,20,886612,OK
1000000,rectangle,0.5,3,30,true,all,exact,1819437,981673,15794368,20,789718,OK
1000000,rectangle,0.5,3,30,true,all,ordered,1610265,1009174,15904342,20,795217,OK
1000000,rectangle,0.5,3,30,true,all,unordered,1881815,928726,15170771,20,758538,OK
1000000,rectangle,0.5,3,30,true,sel,any,1964386,1132758,18201258,20,910062,OK
1000000,rectangle,0.5,3,30,true,sel,ordered,1651564,1026825,15380294,20,769014,OK
1000000,rectangle,0.5,3,30,true,sel,unordered,1689528,977774,15750237,20,787511,OK
1000000,rectangle,0.5,3,30,true,shuffle,any,1779502,1176127,18431375,20,921568,OK
1000000,rectangle,0.5,3,30,true,shuffle,unordered,1820419,970206,16262934,20,813146,OK
1000000,rectangle,0.5,3,5,false,all,any,1906286,943667,15859066,20,792953,OK
1000000,rectangle,0.5,3,5,false,all,exact,1653833,919728,14714497,20,735724,OK
1000000,rectangle,0.5,3,5,false,all,ordered,1600171,923404,14832069,20,741603,OK
1000000,rectangle,0.5,3,5,false,all,unordered,1668926,7227900,148239844,20,7411992,OK
1000000,rectangle,0.5,3,5,false,sel,any,1906648,2670758,43704262,20,2185213,OK
1000000,rectangle,0.5,3,5,false,sel,ordered,1599560,1947738,29038958,20,1451947,OK
1000000,rectangle,0.5,3,5,false,sel,unordered,1904008,2039693,31846258,20,1592312,OK
1000000,rectangle,0.5,3,5,false,shuffle,any,1790669,984652,16245933,20,812296,OK
1000000,rectangle,0.5,3,5,false,shuffle,unordered,1745513,973744,16015080,20,800754,OK
1000000,rectangle,0.5,3,5,true,all,any,1659273,970147,17477683,20,873884,OK
1000000,rectangle,0.5,3,5,true,all,exact,1714545,979690,15836816,20,791840,OK
1000000,rectangle,0.5,3,5,true,all,ordered,1612331,961286,15310521,20,765526,OK
1000000,rectangle,0.5,3,5,true,all,unordered,2007107,1050041,16628940,20,831447,OK
1000000,rectangle,0.5,3,5,true,sel,any,1721088,789622,13976152,20,698807,OK
1000000,rectangle,0.5,3,5,true,sel,ordered,1592279,979974,15446112,20,772305,OK
1000000,rectangle,0.5,3,5,true,sel,unordered,1831633,1012565,15778060,20,788903,OK
1000000,rectangle,0.5,3,5,true,shuffle,any,1907108,885134,15603385,20,780169,OK
1000000,rectangle,0.5,3,5,true,shuffle,unordered,1687589,1642009,26432566,20,1321628,OK
1000000,rectangle,0.5,4,10,false,all,any,1840118,1745305,28430958,20,1421547,OK
1000000,rectangle,0.5,4,10,false,all,exact,1630500,942828,15242994,20,762149,OK
1000000,rectangle,0.5,4,10,false,all,ordered,1590905,934034,14197681,20,709884,OK
1000000,rectangle,0.5,4,10,false,all,unordered,1905199,1000912,15393162,20,769658,OK
1000000,rectangle,0.5,4,10,false,sel,any,1910724,1037536,16479048,20,823952,OK
1000000,rectangle,0.5,4,10,false,sel,ordered,1819303,961447,15072486,20,753624,OK
1000000,rectangle,0.5,4,10,false,sel,unordered,1823101,1539961,24208876,20,1210443,OK
1000000,rectangle,0.5,4,10,false,shuffle,any,1965695,1115907,16444848,20,822242,OK
1000000,rectangle,0.5,4,10,false,shuffle,unordered,1668834,13454179,268538744,20,13426937,OK
1000000,rectangle,0.5,4,10,true,all,any,2042426,975472,16605760,20,830288,OK
1000000,rectangle,0.5,4,10,true,all,exact,1679168,932477,15499093,20,774954,OK
1000000,rectangle,0.5,4,10,true,all,ordered,1598033,971199,14754472,20,737723,OK
1000000,rectangle,0.5,4,10,true,all,unordered,1769292,925347,15625995,20,781299,OK
1000000,rectangle,0.5,4,10,true,sel,any,2209912,1063078,17209161,20,860458,OK
1000000,rectangle,0.5,4,10,true,sel,ordered,1641561,915069,14431579,20,721578,OK
1000000,rectangle,0.5,4,10,true,sel,unordered,1764914,918023,15251958,20,762597,OK
1000000,rectangle,0.5,4,10,true,shuffle,any,1833262,1123184,18236757,20,911837,OK
1000000,rectangle,0.5,4,10,true,shuffle,unordered,1855255,962287,15388494,20,769424,OK
1000000,rectangle,0.5,4,1,false,all,any,1907950,1083851,16663431,20,833171,OK
1000000,rectangle,0.5,4,1,false,all,exact,1623032,941142,15262805,20,763140,OK
1000000,rectangle,0.5,4,1,false,all,ordered,1585530,896517,14265335,20,713266,OK
1000000,rectangle,0.5,4,1,false,all,unordered,1888941,957038,15677681,20,783884,OK
1000000,rectangle,0.5,4,1,false,sel,any,2038127,1008323,17710183,20,885509,OK
1000000,rectangle,0.5,4,1,false,sel,ordered,1718357,931733,14690496,20,734524,OK
1000000,rectangle,0.5,4,1,false,sel,unordered,1827094,941255,14931616,20,746580,OK
1000000,rectangle,0.5,4,1,false,shuffle,any,2110874,1058708,17861288,20,893064,OK
1000000,rectangle,0.5,4,1,false,shuffle,unordered,1677748,878447,15251616,20,762580,OK
1000000,rectangle,0.5,4,1,true,all,any,1916967,1050703,16982525,20,849126,OK
